metric,parameter,mu,mu_star,sigma,mu_star_conf
mean_leaf_n,thetaS,0.008276450853201498,0.03556938789210862,0.05145829570133026,0.004341284690516159
mean_leaf_n,Alfa,0.013905331893887055,0.030967995992639333,0.05073906362405523,0.004843184601240897
mean_leaf_n,thetaR,0.008071095534767174,0.0209243598664053,0.03152084748986497,0.0027265031088852445
mean_leaf_n,Ks,-0.003979780512881305,0.01652380544551071,0.024558605154150506,0.002103442886542291
mean_leaf_n,Diffz,0.0012962620169613068,0.012183060174131228,0.0239400030955747,0.0023805242497034547
mean_leaf_n,Diffx,0.0011421002882857926,0.011272057673474377,0.019731418725370653,0.001826832074667089
mean_leaf_n,PhyllFrmTassel,0.0010267611397947302,0.0012570362010974276,0.0021121467593503496,0.0002258387990685409
mean_leaf_wp,thetaS,0.8220886868328654,0.8220886868328654,0.32819705080834244,0.037251259466445544
mean_leaf_wp,Rmax_LTAR,-0.4915089405692635,0.4915089405692635,0.2437299846243756,0.02737907578456692
mean_leaf_wp,LM_min,-0.35991807553383204,0.35991807553383204,0.2097504600133971,0.024293088650898218
mean_leaf_wp,n,-0.34823012308005946,0.34911414806805047,0.26296193762458747,0.029863125293239416
mean_leaf_wp,JuvenileLeaves,0.02685573237311656,0.18078047067030845,0.22784716536074504,0.01586230007524331
mean_leaf_wp,thetaR,-0.16246227970669327,0.16252373434379383,0.0929765822685749,0.010219989213775909
mean_leaf_wp,Ks,-0.09382495608907984,0.09382495608907984,0.055155018328678355,0.006247022480932908
mean_leaf_wp,Alfa,-0.02328411096796243,0.08843239782286726,0.11549454205223562,0.008993316499738137
mean_leaf_wp,Rmax_LTIR,-0.022299094439548608,0.05994746173642296,0.08688030576106416,0.007522346266923671
mean_leaf_wp,StayGreen,0.0061260535528846706,0.03639486786844783,0.05321703101676265,0.0041307716408699605
mean_leaf_wp,PhyllFrmTassel,0.01585876987146047,0.016648225251558568,0.02324791337993935,0.0025142363743172937
mean_leaf_wp,Diffx,0.0054630074159608384,0.01122574769286923,0.01602716379754186,0.0014506223185353226
mean_leaf_wp,Diffz,0.005562632351446614,0.010648051838576002,0.014429701913105815,0.0012508284888797928
mean_tcan,StayGreen,-0.6053047336698273,0.6986151661202112,0.5359911653075636,0.04564262541469187
mean_tcan,LM_min,-0.5152122659361157,0.5707503760631765,0.4815252933788302,0.047323816715250724
mean_tcan,Rmax_LTAR,0.032704972606525905,0.3831836320337027,0.541614310722453,0.04259802575561369
mean_tcan,JuvenileLeaves,-0.08197802747214436,0.2689224336752909,0.3684985554085577,0.02970936336337424
mean_tcan,n,0.22552999256808373,0.22660478697175146,0.19677233561881455,0.021550566818871842
mean_tcan,thetaS,-0.17627384596378903,0.17670453487252652,0.14386569345986022,0.016391828140866576
mean_tcan,Alfa,0.1208389138640548,0.12364215955875428,0.11871074698012173,0.01275225996928169
mean_tcan,thetaR,0.10489145481595961,0.10572183401250727,0.09881343647992992,0.011070630699176453
mean_tcan,Ks,-0.013193822962781411,0.03585498430793231,0.061194634230972704,0.005703768180236348
