sample_id,max_lai,final_shoot_dm,final_ear_dm,mean_top20_theta,seasonal_transpiration_deficit,seasonal_potential_transpiration,seasonal_actual_transpiration,matured,maturity_date
685,4.08,379.155,280.65,0.2334915795092635,0.010494376869710775,375.058,371.122,True,2007-09-26
686,4.15,383.847,272.64,0.23361176025792701,0.010539033114779217,379.921,375.917,True,2007-09-27
687,4.08,396.094,311.87,0.19868057315613202,0.011461399139687689,388.696,384.241,False,
688,5.29,403.713,262.74,0.1888224916515856,0.017157613268940053,414.743,407.627,False,
689,5.3,400.924,260.76,0.19143019351735685,0.01934551636209081,411.775,403.809,False,
690,5.31,411.656,270.22,0.23238021728679872,0.015937255122772997,426.234,419.441,False,
691,5.4,397.275,236.11,0.2335512341067198,0.016358453435202924,414.648,407.865,False,
692,5.4,397.542,236.63,0.23359255424398717,0.01632329138534494,414.561,407.794,False,
693,5.4,390.217,232.09,0.19324440316106195,0.011551945674899478,407.031,402.329,False,
694,5.4,390.132,231.83,0.19338602902623464,0.011438361712416079,407.401,402.741,False,
695,5.39,398.167,240.45,0.19443722020871568,0.011509253996404123,409.931,405.213,True,2007-09-28
696,5.39,398.451,240.47,0.1945255016443696,0.011500950894816397,410.14,405.423,True,2007-09-28
697,4.52,381.524,232.53,0.19849769490633454,0.01006767429019051,389.365,385.445,True,2007-09-27
698,4.53,378.854,230.6,0.18998569593249198,0.00871089119117574,388.02,384.64,True,2007-09-27
699,4.53,378.64,230.14,0.1884572766849734,0.009082415370161967,387.452,383.933,True,2007-09-27
700,4.54,382.772,242.22,0.18862933417030944,0.008037636634647183,386.432,383.326,True,2007-09-27
701,3.14,314.571,239.92,0.2005536574126986,0.006064073586228402,318.103,316.174,True,2007-09-14
702,3.16,339.879,264.97,0.19653431817280273,0.007338065455890774,346.004,343.465,True,2007-09-26
703,4.13,369.579,241.14,0.18968056529838076,0.01067741404137068,376.402,372.383,True,2007-09-27
704,4.13,371.092,242.54,0.18937591473431528,0.01016361261766896,375.949,372.128,True,2007-09-27
705,4.14,372.355,243.01,0.1915691465156327,0.009847442957047203,376.646,372.937,True,2007-09-27
706,4.14,373.709,244.16,0.19821126797484262,0.011443350663746021,378.91,374.574,True,2007-09-27
707,4.14,373.815,244.09,0.1982837546272077,0.011408380406106589,378.669,374.349,True,2007-09-27
708,4.11,376.238,246.68,0.24258723250568362,0.016051872059463013,379.395,373.305,True,2007-09-27
709,4.11,376.184,246.7,0.24263357881694594,0.015953786486607613,379.283,373.232,True,2007-09-27
710,4.11,376.214,246.38,0.24261472693843472,0.016004323355345407,379.335,373.264,True,2007-09-27
711,4.87,408.53,270.87,0.23775799014975063,0.01635165426558105,416.227,409.421,True,2007-09-29
712,4.98,399.448,241.96,0.23966140693066135,0.01674857528034812,407.975,401.142,True,2007-09-28
713,4.98,399.582,242.3,0.2366811379156517,0.016722260591009896,408.318,401.49,True,2007-09-28
714,4.99,403.587,244.48,0.2750478940741441,0.017911856530893777,413.19,405.789,True,2007-09-28
715,4.49,382.984,237.43,0.1904383837648254,0.00913345753623851,396.126,392.508,True,2007-09-28
716,4.49,389.42,240.33,0.233420725970591,0.013594557169006594,399.351,393.922,True,2007-09-28
717,4.49,390.085,241.12,0.23883263090052392,0.01637267615647675,399.446,392.906,True,2007-09-28
718,5.36,404.376,246.8,0.2349900021640507,0.016725865576584842,421.742,414.688,True,2007-09-29
719,5.36,404.823,247.05,0.23106728800539408,0.016213271433139553,422.185,415.34,True,2007-09-29
720,5.34,406.22,248.64,0.2321548632969316,0.01617245518145005,418.242,411.478,True,2007-09-27
721,5.34,406.157,248.58,0.23222998889938784,0.01616444778247117,418.078,411.32,True,2007-09-27
722,5.33,405.197,248.57,0.2293981400993224,0.017228031742912098,417.227,410.039,True,2007-09-27
723,5.29,390.862,216.05,0.23153456521088833,0.01750303197286096,406.501,399.386,True,2007-09-28
724,4.17,386.187,268.18,0.23531504548067714,0.01168078443049636,382.851,378.379,True,2007-09-28
725,4.17,386.356,268.25,0.23526494976025178,0.011716781345066596,382.955,378.468,True,2007-09-28
726,4.17,386.35,267.83,0.23526811699042338,0.011735563508035507,383.109,378.613,True,2007-09-28
727,4.18,381.603,263.94,0.2009161007451475,0.011720649871498123,376.259,371.849,True,2007-09-28
728,4.23,382.831,252.19,0.20018834804365543,0.01187541004423176,378.008,373.519,True,2007-09-28
729,5.42,389.439,221.59,0.22566610697815226,0.013575347462793319,408.461,402.916,False,
730,5.41,389.256,221.43,0.2175156159671182,0.011609493506429813,407.942,403.206,False,
731,4.56,381.153,223.52,0.2218935483812537,0.00994946384858486,392.986,389.076,True,2007-09-28
732,4.56,381.248,223.93,0.2218678523433764,0.009927841541963356,392.331,388.436,True,2007-09-28
733,4.56,380.578,223.51,0.22730747508104368,0.010400345570587666,391.237,387.168,True,2007-09-28
734,4.56,380.436,223.61,0.22732318532631834,0.010307828785736661,391.159,387.127,True,2007-09-28
735,4.56,383.927,225.86,0.27953623979295583,0.016214371922248394,392.738,386.37,True,2007-09-28
736,4.48,376.186,218.68,0.2800160545292243,0.016213330262527692,382.093,375.898,True,2007-09-27
737,4.49,376.495,234.24,0.27871479478833583,0.01744335297969879,381.75,375.091,True,2007-09-23
738,4.5,380.068,234.84,0.2786646277751863,0.016150789597068393,381.777,375.611,True,2007-09-23
739,4.5,379.918,234.68,0.27861751765156356,0.016267827307533178,381.858,375.646,True,2007-09-23
740,3.49,351.697,252.64,0.28376815060445637,0.01089444716845922,344.671,340.916,True,2007-09-22
741,3.49,348.32,249.08,0.24724752756403187,0.011446183527141995,340.026,336.134,True,2007-09-22
742,3.49,347.799,248.81,0.2449504809723087,0.011826091055597954,339.419,335.405,True,2007-09-22
743,3.48,369.33,260.89,0.22195807838751289,0.012017322463906965,365.306,360.916,True,2007-09-29
744,3.47,373.173,264.75,0.25617553018479866,0.011717999962138959,369.773,365.44,True,2007-09-29
745,3.53,366.058,246.04,0.25804071010190144,0.011330037021392902,362.223,358.119,True,2007-09-29
746,3.53,365.858,244.84,0.2580327285555508,0.01161292458634633,362.441,358.232,True,2007-09-29
747,3.53,365.95,244.87,0.2580584466601635,0.011595282433271348,362.475,358.272,True,2007-09-29
748,3.52,365.748,244.69,0.2608414437495829,0.01110541037056656,362.526,358.5,True,2007-09-29
749,4.48,377.472,211.37,0.25806504544833875,0.01477580692808611,389.285,383.533,True,2007-09-29
750,4.48,378.665,212.07,0.253802122454202,0.014877161990058063,389.456,383.662,True,2007-09-29
751,4.44,374.215,208.23,0.2546999578868983,0.014767400968921929,381.042,375.415,True,2007-09-27
752,4.44,369.149,205.58,0.21088734394943992,0.010197021396381567,380.111,376.235,True,2007-09-27
753,4.44,367.686,205.29,0.20113190774529624,0.008674364968789594,381.123,377.817,True,2007-09-27
754,5.3,388.303,214.87,0.19640505668266012,0.009635642277703305,406.304,402.389,True,2007-09-28
755,5.3,387.688,214.61,0.19640309954943574,0.009626205738292315,406.079,402.17,True,2007-09-28
756,5.3,387.695,214.72,0.19640454713390998,0.009683678022636366,405.631,401.703,True,2007-09-28
757,5.4,384.208,219.24,0.16277697536225785,0.012677029795041261,397.885,392.841,False,
758,5.4,385.958,221.15,0.1693907699712001,0.013893123666045115,400.126,394.567,False,
759,5.4,386.019,220.98,0.1694044492347584,0.013849466452930947,399.871,394.333,False,
760,4.23,384.289,261.35,0.17668967232304755,0.010081043684522561,384.484,380.608,False,
761,4.14,392.561,293.54,0.17552839914628227,0.009921427448595366,388.049,384.199,False,
762,4.12,397.306,298.62,0.2170591038054048,0.012410480527286216,392.652,387.779,False,
763,4.11,396.809,298.53,0.21461616395515745,0.012828183649882918,391.092,386.075,False,
764,4.11,396.633,298.38,0.21471683722745794,0.012875788913779496,391.044,386.009,False,
765,3.45,366.651,275.26,0.21961796602881056,0.013008769428007438,361.141,356.443,True,2007-09-29
766,3.44,365.314,274.27,0.2231294588926143,0.012499547622162877,359.213,354.723,True,2007-09-29
767,3.44,365.853,274.46,0.2229415244421874,0.012414728660621432,359.734,355.268,True,2007-09-29
768,3.44,364.86,272.87,0.22291189006465048,0.012876335496061264,359.885,355.251,True,2007-09-29
769,3.41,343.481,251.5,0.22613587678519453,0.012764035803898066,334.377,330.109,True,2007-09-22
770,3.41,347.855,255.81,0.26367725782158535,0.012441501440981328,340.393,336.158,True,2007-09-22
771,4.92,375.185,206.14,0.1874144074548428,0.01091865830133143,390.341,386.079,True,2007-09-29
772,4.93,379.294,210.42,0.2339554946269879,0.016645430091216107,395.544,388.96,True,2007-09-29
773,4.93,382.652,211.57,0.27128390717469797,0.01708622735899612,399.386,392.562,True,2007-09-30
774,4.93,382.905,211.3,0.2713161872047835,0.017091726852918487,399.316,392.491,True,2007-09-30
775,5.83,386.696,206.06,0.2680208766671963,0.01900129576266274,413.656,405.796,False,
776,4.57,394.218,271.31,0.27060685250414995,0.011924879554938816,397.069,392.334,False,
777,4.58,394.69,271.57,0.27291311419090775,0.011589216596120333,397.611,393.003,False,
778,4.58,394.759,271.58,0.2729095872669813,0.011639809759029784,397.601,392.973,False,
779,4.54,397.512,274.9,0.273417749501546,0.011508606907178254,397.181,392.61,True,2007-09-29
780,4.54,397.69,274.62,0.273442155141449,0.011558073654390877,397.125,392.535,True,2007-09-29
781,4.5,408.64,300.85,0.2712273491242271,0.012118215023648848,408.476,403.526,True,2007-09-29
782,4.5,408.736,300.89,0.2674639084729154,0.01203633851164454,409.593,404.663,True,2007-09-29
783,4.55,410.868,289.23,0.26720896513993075,0.012327673106047654,410.702,405.639,True,2007-09-29
784,4.54,410.72,289.26,0.27250493943385296,0.014003593283137605,411.323,405.563,True,2007-09-29
785,5.82,396.439,227.76,0.18676698153643284,0.013755877144776218,409.425,403.793,True,2007-09-28
786,5.81,394.642,227.42,0.18642869376549207,0.01404333580989725,410.515,404.75,True,2007-09-28
787,5.81,394.615,227.48,0.18618217230401093,0.014031358477319622,410.224,404.468,True,2007-09-28
788,5.8,396.034,228.53,0.19186299351686922,0.015860559249927575,411.587,405.059,True,2007-09-28
789,5.83,386.089,218.69,0.19045939600423858,0.01599778224273163,407.619,401.098,False,
790,5.83,395.204,225.29,0.22542066173377678,0.014399595934568077,419.734,413.69,False,
791,5.84,395.17,225.35,0.2254183251706087,0.01443947854923866,419.752,413.691,False,
792,5.84,395.065,225.06,0.22858967380625517,0.013521014028409328,419.791,414.115,False,
793,4.94,391.448,229.85,0.23345619469626483,0.013976994098657158,407.026,401.337,True,2007-09-28
794,4.94,391.377,229.97,0.23355253415080132,0.01394890157318629,406.627,400.955,True,2007-09-28
795,3.82,382.922,275.28,0.23710222452111698,0.009322736028310574,382.613,379.046,True,2007-09-29
796,3.81,384.047,276.6,0.2319678713041327,0.008957913431141273,384.018,380.578,True,2007-09-29
797,3.8,385.459,278.55,0.282217270797118,0.012960518420736755,383.318,378.35,False,
798,3.77,389.949,294.2,0.2819807304471822,0.012913280070538602,390.141,385.103,False,
799,5.35,398.643,231.41,0.2488237622642105,0.017097745973559952,410.288,403.273,True,2007-09-27
800,5.35,398.396,230.85,0.24882115363852914,0.017166670728438027,410.33,403.286,True,2007-09-27
801,5.35,403.694,244.16,0.2489782769588853,0.014874463144684102,409.561,403.469,True,2007-09-27
802,5.35,403.897,245.08,0.2532402288729437,0.016806148090443562,409.493,402.611,True,2007-09-28
803,5.35,404.22,244.61,0.256186275452073,0.01650825534653444,410.219,403.447,True,2007-09-27
804,5.4,396.876,237.14,0.2548250772931377,0.016584583331295644,408.934,402.152,False,
805,5.34,412.722,258.86,0.2526276665096103,0.01715412622785517,425.437,418.139,True,2007-09-29
806,5.33,412.495,258.97,0.2528877701894174,0.017318582905307633,425.208,417.844,True,2007-09-29
807,5.34,412.729,258.77,0.25255796760591875,0.017207702920914225,425.449,418.128,True,2007-09-29
808,4.53,398.705,252.76,0.2559666264737191,0.01646920489387671,403.116,396.477,True,2007-09-28
809,4.53,393.896,249.71,0.2173776415354526,0.015440522361918618,396.813,390.686,True,2007-09-28
810,4.54,389.18,245.3,0.17575473012917706,0.01213840999831739,392.226,387.465,True,2007-09-28
811,4.53,386.271,243.12,0.17967012668586552,0.013172154420793336,388.471,383.354,True,2007-09-28
812,3.53,366.359,266.62,0.18666733008197686,0.00867950965132036,366.841,363.657,True,2007-09-29
813,4.99,388.474,236.6,0.20668945034638117,0.009669040552916952,399.626,395.762,True,2007-09-29
814,4.99,388.389,236.72,0.20675122648525815,0.009662017180814164,399.399,395.54,True,2007-09-29
815,4.91,389.12,237.54,0.2077546471404989,0.009482604299822617,396.621,392.86,True,2007-09-27
816,4.91,389.761,237.83,0.20224713497447946,0.009382721014228657,397.859,394.126,True,2007-09-27
817,3.88,370.616,254.29,0.2058242397208467,0.007009016530749479,376.087,373.451,True,2007-09-27
818,3.88,375.691,257.86,0.2509137600362567,0.009515904307354828,371.063,367.532,True,2007-09-27
819,3.88,375.633,257.88,0.250909329173116,0.009516036932889382,371.268,367.735,True,2007-09-27
820,3.88,375.779,258.05,0.2509232884477437,0.009488182190334538,371.304,367.781,True,2007-09-27
821,3.88,371.231,254.21,0.21803386728952154,0.010647093332605717,366.485,362.583,True,2007-09-27
822,3.83,370.918,267.31,0.21583116720513676,0.010882979304319362,366.26,362.274,True,2007-09-27
823,3.84,370.52,266.82,0.21119179436176994,0.009764612824918806,366.63,363.05,True,2007-09-27
824,3.17,323.264,228.2,0.21960078599448954,0.008323687722560646,316.206,313.574,True,2007-09-16
825,3.13,321.892,236.69,0.22013238014401557,0.0078505254864083,314.756,312.285,True,2007-09-16
826,3.12,322.13,236.96,0.22189164527162758,0.00696306945020575,315.809,313.61,True,2007-09-16
827,3.18,337.318,242.32,0.2343955886337255,0.008533161808465195,332.702,329.863,True,2007-09-23
828,3.85,381.863,278.22,0.22816927264874726,0.009875828685678267,380.12,376.366,True,2007-09-28
829,3.85,377.7,274.21,0.19616630032207172,0.01044962183731335,371.401,367.52,True,2007-09-28
830,3.85,377.53,274.29,0.19789285669630322,0.010179729131152504,372.505,368.713,True,2007-09-28
831,3.85,378.389,274.71,0.19767223678043688,0.010234204281903025,372.965,369.148,True,2007-09-28
832,3.85,378.323,274.76,0.1978527915067728,0.010197783323940723,372.63,368.83,True,2007-09-28
833,3.86,367.722,264.24,0.15906892993478702,0.009399258950785305,374.604,371.083,True,2007-09-28
834,3.86,370.377,267.14,0.16679264648260383,0.008478650762781426,370.224,367.085,True,2007-09-28
835,4.95,382.94,238.19,0.1571081036909812,0.020296974893339814,388.383,380.5,True,2007-09-28
836,4.94,388.119,251.3,0.1574906320055809,0.01943335058567852,388.353,380.806,True,2007-09-28
837,4.95,378.749,228.69,0.16047924127408536,0.013370294840166719,383.462,378.335,True,2007-09-28
838,4.96,380.96,231.36,0.15644007121091058,0.010569645534292293,385.538,381.463,True,2007-09-28
839,4.99,374.43,224.46,0.15545620882322786,0.01114402448824614,384.511,380.226,False,
840,4.99,374.091,223.88,0.15524280610511823,0.011080217346718824,385.191,380.923,False,
841,4.45,370.487,216.42,0.20265173594824637,0.014532092819263376,373.931,368.497,True,2007-09-26
842,4.45,369.653,215.87,0.19970727634128385,0.01483417549301902,372.653,367.125,True,2007-09-26
843,4.45,358.817,207.02,0.1637616933988168,0.012731001650060803,364.229,359.592,True,2007-09-26
844,4.45,358.738,207.08,0.1639162852977976,0.012778060208021302,363.905,359.255,True,2007-09-26
845,4.45,356.591,206.33,0.15863183520573165,0.012724683125027614,362.288,357.678,True,2007-09-26
846,4.45,356.762,206.59,0.15864620597021645,0.01262291421435524,362.753,358.174,True,2007-09-26
847,3.5,336.903,226.24,0.16659785212213488,0.00665203124012248,348.014,345.699,True,2007-09-25
848,4.27,375.495,254.63,0.15853364066347791,0.010967125536581745,371.565,367.49,True,2007-09-28
849,4.16,385.628,273.86,0.187654656469267,0.007127762363141166,387.078,384.319,True,2007-09-28
850,4.16,386.156,274.31,0.18762576705991635,0.007166766025864302,387.483,384.706,True,2007-09-28
851,4.19,386.925,274.82,0.18665888038685932,0.0073219738971372905,388.693,385.847,False,
852,4.12,392.648,293.6,0.18516924957629818,0.007812519985367472,390.911,387.857,False,
853,4.13,393.273,295.27,0.18509193171263558,0.007508064454239238,390.913,387.978,False,
854,4.15,395.38,296.73,0.179538841543107,0.007324696939712716,394.146,391.259,False,
855,3.88,387.568,275.63,0.25980152483100954,0.011726685858165942,382.461,377.976,True,2007-09-30
856,3.87,387.478,275.59,0.2601875556215374,0.01173831071875897,382.423,377.934,True,2007-09-29
857,3.85,375.292,263.56,0.2611606553832281,0.011501349993635945,369.261,365.014,True,2007-09-27
858,3.84,370.889,259.47,0.2237000043878703,0.011803793978162558,362.68,358.399,True,2007-09-27
859,3.84,370.72,259.58,0.22572890766984405,0.012439781903513136,362.225,357.719,True,2007-09-27
860,3.81,365.794,269.33,0.22577441363275563,0.012456343602276543,354.759,350.34,True,2007-09-26
861,3.16,319.047,229.76,0.2350301763721004,0.011943692155908292,306.103,302.447,True,2007-09-14
862,4.09,353.189,230.93,0.2277368797767013,0.015020462659274814,344.53,339.355,True,2007-09-16
863,4.08,347.52,219.09,0.22766372589546297,0.016735334112305322,344.899,339.127,True,2007-09-16
864,4.08,347.663,219.3,0.23084369598223056,0.01638898687840118,345.842,340.174,True,2007-09-16
865,4.08,347.78,219.32,0.23074309540744206,0.016391452512190208,345.973,340.302,True,2007-09-16
866,4.08,348.419,219.75,0.22819070203304165,0.016355173896357655,346.557,340.889,True,2007-09-16
867,4.11,346.34,217.57,0.18775486940876637,0.012145363191406466,346.305,342.099,True,2007-09-16
868,4.11,346.165,217.12,0.18775397767704802,0.012167691228232247,346.327,342.113,True,2007-09-16
869,3.2,334.979,233.65,0.20690763266767265,0.01066923260803132,330.483,326.957,True,2007-09-25
870,3.2,334.957,233.69,0.20696837609227617,0.010652177203311575,330.355,326.836,True,2007-09-25
871,3.2,335.003,233.68,0.2069908376565554,0.010623993022326195,330.196,326.688,True,2007-09-25
872,3.2,336.183,233.79,0.20699397069273673,0.010265142448545483,330.049,326.661,True,2007-09-25
873,3.2,336.204,234.25,0.2069694688957855,0.010250914287098345,330.312,326.926,True,2007-09-25
874,4.11,364.68,219.12,0.2015333286846052,0.013428204726530057,363.861,358.975,True,2007-09-26
875,4.12,356.966,213.93,0.16616558717317426,0.010010179843909062,359.534,355.935,True,2007-09-25
876,4.11,354.819,211.5,0.17062643325115237,0.010249759092844424,356.984,353.325,True,2007-09-25
877,4.16,367.586,223.35,0.16859977652132654,0.010552233556102686,369.59,365.69,True,2007-09-28
878,4.16,377.088,231.86,0.19992670407214652,0.009705088515210236,383.098,379.38,True,2007-09-28
879,4.13,382.222,253.84,0.19726131473882813,0.010419762448887426,390.316,386.249,True,2007-09-28
880,4.13,379.985,251.38,0.18920254770330328,0.008562735326831716,387.493,384.175,True,2007-09-28
881,4.13,380.793,252.01,0.1914171349752345,0.008314783123383518,388.585,385.354,True,2007-09-28
882,4.92,399.671,262.56,0.18610296502882628,0.009999609103968465,409.316,405.223,True,2007-09-29
883,3.45,371.308,293.79,0.2633183584337474,0.011107584032644446,368.577,364.483,True,2007-09-29
884,4.1,402.669,319.12,0.25915233181725017,0.011982717714342783,400.41,395.612,False,
885,4.23,398.36,282.58,0.2589595531358786,0.012812285240732413,395.792,390.721,False,
886,4.23,397.052,282.94,0.2590226406446435,0.013425768079705969,395.955,390.639,False,
887,4.23,397.059,282.84,0.25890134346555893,0.013469569125273306,396.078,390.743,False,
888,4.23,397.272,282.58,0.25888855377137066,0.013458814260787988,396.023,390.693,False,
889,4.23,392.998,278.43,0.22016679584665816,0.013297468435887194,388.495,383.329,False,
890,4.24,389.417,274.3,0.1797689047894368,0.010369630059240187,386.224,382.219,False,
891,5.39,390.924,233.21,0.1737170675091758,0.014783401371328941,403.696,397.728,True,2007-09-29
892,5.39,387.567,229.88,0.17656985667123956,0.015606761596968721,400.083,393.839,True,2007-09-29
893,5.4,385.853,228.61,0.17089815764178073,0.0147606756919616,398.288,392.409,True,2007-09-29
894,5.4,384.666,227.22,0.16840361890031916,0.016580146601812285,397.403,390.814,True,2007-09-29
895,5.36,388.781,231.85,0.16943424740861168,0.01639423040444321,395.383,388.901,True,2007-09-27
896,5.36,388.773,231.94,0.16956428839103718,0.016108125317424782,395.763,389.388,True,2007-09-27
897,5.37,389.687,233.2,0.17611934469579427,0.014862480071392015,398.924,392.995,True,2007-09-27
898,5.36,389.666,233.61,0.17643736267252608,0.014480109904435268,398.892,393.116,True,2007-09-27
899,5.36,392.787,236.31,0.17264213290505775,0.012359838486168617,401.947,396.979,True,2007-09-27
900,5.36,402.518,244.11,0.2115640775907652,0.015771296726725836,410.873,404.393,True,2007-09-27
901,5.37,402.332,243.95,0.21155394890125218,0.015805006703016322,411.009,404.513,True,2007-09-27
902,5.37,402.337,243.69,0.2115617108250639,0.015856679172932098,410.994,404.477,True,2007-09-27
903,5.28,406.475,266.17,0.210039134355128,0.016001022830345213,414.536,407.903,True,2007-09-27
904,5.29,406.23,265.64,0.2137938979562437,0.015797191128917643,415.327,408.766,True,2007-09-27
905,5.28,412.366,271.84,0.2122667398315688,0.015426909138797518,425.231,418.671,True,2007-09-29
906,5.29,414.31,273.15,0.21211107870489826,0.014786330816811244,425.19,418.903,True,2007-09-29
907,5.3,418.545,276.18,0.2484787996120855,0.015553704474987273,432.18,425.458,True,2007-09-29
908,5.31,418.489,275.74,0.24163790071104707,0.013523352826872337,431.254,425.422,True,2007-09-29
909,4.09,403.234,319.4,0.24611987360298643,0.008607865294110173,402.655,399.189,False,
910,3.46,371.161,293.37,0.24957022879720095,0.0081465518401036,371.691,368.663,True,2007-09-29
911,4.44,373.361,208.57,0.2832656897836266,0.01781135086471408,380.993,374.207,True,2007-09-27
912,4.48,378.299,212.7,0.2823375189103517,0.017842014735707123,389.53,382.58,True,2007-09-29
913,3.48,366.657,257.72,0.28525015258979786,0.01178632620350406,361.86,357.595,True,2007-09-29
914,3.48,366.677,257.82,0.28520321936915755,0.011766689050457635,361.869,357.611,True,2007-09-29
915,3.48,366.664,257.77,0.28523903992077965,0.011743667982267114,361.812,357.563,True,2007-09-29
916,3.48,363.935,255.79,0.2353014038098841,0.008053071058450767,363.588,360.66,True,2007-09-28
917,4.2,384.252,266.44,0.2310675533325769,0.009074038556240449,385.826,382.325,False,
918,4.2,382.871,264.71,0.22265265596569322,0.00777411417450713,384.867,381.875,False,
919,4.2,382.877,264.28,0.2226623798471866,0.007804254124400001,384.662,381.66,False,
920,4.17,395.202,290.76,0.22058146907765064,0.007872923298908874,396.422,393.301,False,
921,4.16,395.724,291.73,0.2155175624605416,0.007305793529513882,397.219,394.317,False,
922,4.16,391.49,287.66,0.18735991362983942,0.008220640660731138,389.629,386.426,False,
923,4.21,393.418,275.9,0.18654320690386017,0.008199018563719518,392.486,389.268,False,
924,4.21,393.65,275.64,0.18450638541676986,0.008623965034947223,392.163,388.781,False,
925,4.24,397.55,281.69,0.25363958296325334,0.011742211849808837,395.922,391.273,False,
926,4.21,393.588,278.09,0.2546875682274345,0.011590065804308991,390.248,385.725,True,2007-09-28
927,3.52,353.743,246.62,0.26005638499958444,0.010425979869062463,346.73,343.115,True,2007-09-24
928,3.52,353.579,246.6,0.2541429619513471,0.008813393831485938,348.22,345.151,True,2007-09-24
929,3.52,349.151,242.28,0.22206873818861966,0.009817964613573427,344.878,341.492,True,2007-09-24
930,3.52,349.647,242.76,0.22464258306270604,0.009347932479431997,345.317,342.089,True,2007-09-24
931,3.52,350.629,243.46,0.21972082959428077,0.009144248354323814,346.666,343.496,True,2007-09-24
932,3.52,350.701,243.06,0.21971079202716928,0.009184291773667641,346.57,343.387,True,2007-09-24
933,3.52,351.892,243.45,0.2197499129319268,0.008920580848176818,346.39,343.3,True,2007-09-24
934,4.51,379.143,236.46,0.21433333583973585,0.0117759708827746,378.058,373.606,True,2007-09-25
935,4.51,371.406,230.93,0.17306058222934018,0.00799767068509094,374.359,371.365,True,2007-09-25
936,4.51,371.696,231.52,0.17321790416530553,0.007926702074742109,373.926,370.962,True,2007-09-25
937,4.51,371.785,231.27,0.17318348347209342,0.007858430717863074,374.375,371.433,True,2007-09-25
938,4.53,369.059,242.47,0.17179408233803195,0.009403772967221835,366.555,363.108,True,2007-09-22
939,4.56,398.987,282.28,0.218286104921068,0.009831062073360708,401.686,397.737,False,
940,4.56,399.252,282.03,0.21832666057396385,0.009884584476749003,401.939,397.966,False,
941,5.84,395.046,224.79,0.21457610605184052,0.012035660863943365,419.171,414.126,False,
942,5.84,396.623,225.59,0.2145327550550522,0.011716447649432471,419.069,414.159,False,
943,5.85,396.671,225.71,0.2143967653961976,0.01179841765205536,419.124,414.179,False,
944,5.85,396.727,225.72,0.21443388270177213,0.01176010716141418,419.554,414.62,False,
945,5.84,397.527,225.65,0.22203666843600395,0.01415786122577467,419.343,413.406,False,
946,4.94,394.022,230.75,0.22631642206434552,0.014434466150367697,407.774,401.888,True,2007-09-29
947,4.88,393.112,229.52,0.2272249299409127,0.014251799242896657,401.002,395.287,True,2007-09-27
948,4.88,392.851,229.67,0.22985471970380839,0.013337724353696734,400.818,395.472,True,2007-09-27
949,4.9,394.654,238.47,0.2281448643372968,0.013639445513978443,404.122,398.61,True,2007-09-26
950,4.86,397.438,250.08,0.27893750043068566,0.019967843991494316,404.901,396.816,True,2007-09-26
951,4.86,398.217,250.5,0.2756369460127356,0.020343108273225274,405.936,397.678,True,2007-09-26
952,4.85,394.619,248.01,0.23601999860859493,0.01864391127794396,400.667,393.197,True,2007-09-26
953,4.1,383.353,259.19,0.24795688174563638,0.012037508971571853,384.548,379.919,True,2007-09-27
954,4.11,383.543,259.27,0.24147110652052672,0.0106230529595015,385.2,381.108,True,2007-09-27
955,4.11,382.375,258.16,0.2459495805349217,0.01067617510801111,384.22,380.118,True,2007-09-27
956,3.2,349.922,258.72,0.25129816034084385,0.007474009391455594,347.337,344.741,True,2007-09-26
957,3.16,346.047,271.04,0.2517890307494795,0.007463119149059505,345.03,342.455,True,2007-09-26
958,3.2,351.508,248.81,0.25116924103825966,0.008053886993987458,349.769,346.952,True,2007-09-28
959,3.2,348.131,245.72,0.2204682361201954,0.009090042271874932,346.093,342.947,True,2007-09-28
960,3.19,324.742,222.69,0.22402701124638716,0.009016146069111164,318.096,315.228,True,2007-09-19
961,3.19,324.696,222.71,0.2239622599476621,0.00897059934049893,317.816,314.965,True,2007-09-19
962,3.19,324.659,222.56,0.22412297983898047,0.008999851633452516,316.783,313.932,True,2007-09-19
963,3.19,324.702,223.02,0.2241011663204578,0.008943317933057693,316.661,313.829,True,2007-09-19
964,3.2,313.886,212.9,0.1831398366239865,0.00426171602736003,338.596,337.153,True,2007-09-19
965,3.86,362.117,251.54,0.17639864309650014,0.006739597311782641,367.381,364.905,True,2007-09-27
966,3.86,362.551,251.95,0.17803173082278517,0.00631807277143237,369.733,367.397,True,2007-09-27
967,3.57,362.528,252.19,0.1784220642400096,0.006950774534083104,371.901,369.316,False,
968,4.58,373.701,218.81,0.17312171594265918,0.009120653659717037,388.459,384.916,True,2007-09-30
969,4.58,379.539,221.35,0.2133147498968858,0.013644590419091163,390.631,385.301,False,
970,4.58,379.439,221.32,0.21334211009607643,0.013668266508134574,390.247,384.913,False,
971,4.52,380.787,223.21,0.21416978697204392,0.013731695820405232,386.114,380.812,True,2007-09-28
972,4.52,385.776,235.82,0.21426461441650316,0.012365249652989574,385.435,380.669,True,2007-09-28
973,4.52,385.316,235.64,0.21159673460761372,0.012615075209753246,384.857,380.002,True,2007-09-28
974,4.52,385.553,235.65,0.21155204669861732,0.012620403114955603,384.853,379.996,True,2007-09-28
975,5.39,399.293,239.79,0.20716132618542973,0.013422719724460297,406.475,401.019,True,2007-09-28
